[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.57
[MIE, MIE-Image, Image] ColorSpace - Color Space: sRGB
[MIE, MIE-Image, Image] Components - Components Configuration: YCbCr
[MIE, MIE-Image, Image] ImageSize - Image Size: 100x80
[MIE, MIE-Image, Image] Resolution - Resolution: 118x118(/cm)
[MIE, MIE-Thumbnail, Image] ImageSize - Thumbnail Image Size: 160x120
[MIE, MIE-Thumbnail, Preview] data - Thumbnail Image: (Binary data 28 bytes)
[MIE, MIE-Main, Other] data - Subfile Data: (Binary data 20 bytes)
[EXIF, IFD0, Image] 270 - Image Description:           
[EXIF, IFD0, Camera] 271 - Make: NIKON
[EXIF, IFD0, Camera] 272 - Camera Model Name: E775
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 282 - X Resolution: 200
[EXIF, IFD0, Image] 283 - Y Resolution: 300
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Image] 305 - Software: E775v1.3u
[EXIF, IFD0, Time] 306 - Modify Date: 2001:08:01 12:57:23
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Centered
[EXIF, ExifIFD, Image] 33434 - Exposure Time: 1/213
[EXIF, ExifIFD, Image] 33437 - F Number: 9.4
[EXIF, ExifIFD, Camera] 34850 - Exposure Program: Program AE
[EXIF, ExifIFD, Image] 34855 - ISO: 100
[EXIF, ExifIFD, Image] 36864 - Exif Version: 0210
[EXIF, ExifIFD, Time] 36867 - Date/Time Original: 2001:08:01 12:57:23
[EXIF, ExifIFD, Time] 36868 - Create Date: 2001:08:01 12:57:23
[EXIF, ExifIFD, Image] 37121 - Components Configuration: Y, Cb, Cr, -
[EXIF, ExifIFD, Image] 37380 - Exposure Compensation: 0
[EXIF, ExifIFD, Camera] 37381 - Max Aperture Value: 3.4
[EXIF, ExifIFD, Camera] 37383 - Metering Mode: Multi-segment
[EXIF, ExifIFD, Camera] 37384 - Light Source: Unknown
[EXIF, ExifIFD, Camera] 37385 - Flash: No Flash
[EXIF, ExifIFD, Camera] 37386 - Focal Length: 8.6 mm
[EXIF, ExifIFD, Image] 37510 - User Comment: 
[EXIF, ExifIFD, Image] 40960 - Flashpix Version: 0100
[EXIF, ExifIFD, Image] 40961 - Color Space: sRGB
[EXIF, ExifIFD, Image] 40962 - Exif Image Width: 1600
[EXIF, ExifIFD, Image] 40963 - Exif Image Height: 1200
[EXIF, ExifIFD, Image] 41728 - File Source: Digital Camera
[EXIF, ExifIFD, Image] 41729 - Scene Type: Directly photographed
[EXIF, IFD1, Image] 259 - Compression: JPEG (old-style)
[EXIF, IFD1, Image] 282 - X Resolution: 300
[EXIF, IFD1, Image] 283 - Y Resolution: 300
[EXIF, IFD1, Image] 296 - Resolution Unit: inches
[EXIF, IFD1, Image] 513 - Thumbnail Offset: 3043
[EXIF, IFD1, Image] 514 - Thumbnail Length: 28
[EXIF, IFD1, Preview] Exif-ThumbnailImage - Thumbnail Image: (Binary data 28 bytes)
[MakerNotes, Nikon, Camera] 1 - Maker Note Version: 1.00
[MakerNotes, Nikon, Image] 2 - ISO: 0
[MakerNotes, Nikon, Camera] 3 - Color Mode: Color
[MakerNotes, Nikon, Camera] 4 - Quality: Fine
[MakerNotes, Nikon, Camera] 5 - White Balance: Auto
[MakerNotes, Nikon, Camera] 6 - Sharpness: Auto
[MakerNotes, Nikon, Camera] 7 - Focus Mode: AF-C
[MakerNotes, Nikon, Camera] 8 - Flash Setting: 
[MakerNotes, Nikon, Camera] 15 - ISO Selection: Auto
[MakerNotes, Nikon, Camera] 128 - Image Adjustment: Normal
[MakerNotes, Nikon, Camera] 130 - Auxiliary Lens: Off
[MakerNotes, Nikon, Camera] 133 - Manual Focus Distance: undef
[MakerNotes, Nikon, Camera] 134 - Digital Zoom: 1
[MakerNotes, Nikon, Camera] 0 - AF Area Mode: Single Area
[MakerNotes, Nikon, Camera] 1 - AF Point: Center
[MakerNotes, Nikon, Camera] 2 - AF Points In Focus: (none)
[MakerNotes, Nikon, Camera] 143 - Scene Mode: 
[MakerNotes, Nikon, Camera] 16 - Data Dump: (Binary data 122 bytes)
[PrintIM, PrintIM, Printing] PrintIMVersion - PrintIM Version: 0100
[IPTC, IPTC, Other] 25 - Keywords: cool
[IPTC, IPTC, Other] 0 - Application Record Version: 4
[XMP, XMP-x, Document] xmptk - XMP Toolkit: Image::ExifTool 12.57
[XMP, XMP-dc, Author] creator - Creator: phil
[Composite, Composite, Image] Exif-Aperture - Aperture: 9.4
[Composite, Composite, Image] Exif-ShutterSpeed - Shutter Speed: 1/213
[Composite, Composite, Image] Exif-LightValue - Light Value: 14.2
[Composite, Composite, Camera] Exif-FocalLength35efl - Focal Length: 8.6 mm
[Composite, Composite, Image] Exif-Megapixels - Megapixels: 0.008
